srcIP,dstIP,protocol,sPort,dPort
51,397,6,80,80
504,573,17,20,21
94,799,17,23,80
312,538,6,22,20
357,564,17,80,23
191,671,6,22,80
398,655,17,80,53
85,549,6,80,22
448,571,89,20,22
123,934,89,23,79
410,307,17,53,53
762,458,17,80,80
804,338,1,21,21
359,393,6,20,25
32,294,6,79,22
836,727,17,21,80
567,176,6,25,79
570,522,6,80,68
123,348,6,21,80
925,650,17,53,25
500,143,17,20,53
105,517,1,68,25
86,682,6,79,25
810,572,1,22,79
488,316,17,80,23
734,206,89,23,21
489,28,17,79,20
615,12,17,80,25
975,279,6,25,23
598,809,6,23,79
90,305,17,23,80
845,756,17,23,80
301,431,6,53,20
241,13,89,80,53
393,413,1,53,25
485,222,6,22,22
266,11,6,22,80
330,678,6,80,68
649,388,17,25,53
14,324,1,68,80
674,604,17,80,21
348,876,17,22,22
787,177,89,25,23
656,820,17,53,22
499,804,17,53,80
774,365,17,22,80
452,891,6,80,80
118,762,17,22,23
257,641,17,22,79
774,241,6,21,22
857,622,17,80,80
297,369,6,25,25
721,767,6,80,80
973,387,89,80,22
840,27,6,25,25
340,540,6,25,22
618,805,17,20,53
616,296,6,53,20
776,341,6,53,80
294,150,1,53,25
408,224,6,25,23
268,501,17,20,21
407,728,6,20,21
221,80,17,25,80
66,36,6,21,20
357,197,6,80,20
814,474,6,68,23
320,790,17,53,23
874,929,17,80,21
873,300,17,68,79
716,610,1,25,53
904,284,17,22,53
359,373,6,80,21
245,980,6,25,25
552,76,17,20,25
536,262,1,22,21
236,369,6,53,23
24,903,1,53,80
322,830,6,21,21
977,974,6,20,23
547,182,6,53,80
319,928,17,23,80
299,557,17,23,80
831,486,6,20,22
784,632,6,53,53
648,170,17,20,23
33,990,6,80,53
848,50,17,25,53
843,641,17,80,53
310,547,17,22,79
653,718,6,23,53
315,934,17,20,80
595,324,6,53,22
989,710,17,25,23
73,178,6,23,53
694,608,6,80,79
993,318,17,20,53
787,950,17,79,79
656,460,17,21,68
730,62,6,20,79
371,129,6,21,53
770,115,17,23,20
962,101,6,53,53
254,301,1,20,23
661,419,6,53,21
892,371,17,20,22
219,105,6,22,22
298,314,17,80,25
934,119,6,53,53
394,44,6,80,21
731,512,6,20,22
586,908,6,53,23
261,895,17,21,22
530,181,6,80,80
812,963,17,25,53
13,275,6,25,22
565,235,6,23,23
596,562,17,68,80
368,773,1,80,80
291,246,17,80,22
724,757,6,53,53
972,803,89,80,20
527,444,6,53,53
750,420,17,20,21
244,789,6,80,80
542,586,6,21,53
633,892,6,25,23
485,80,17,23,68
93,721,6,20,53
801,667,6,23,23
505,515,6,53,80
725,72,1,53,80
1825,798,17,25,80
90,933,6,53,23
584,604,17,23,53
53,160,6,21,25
740,540,89,80,79
929,814,6,80,53
510,919,1,25,23
754,290,1,20,20
163,976,6,20,25
251,311,17,53,80
469,587,17,23,80
185,86,6,80,53
68,265,17,53,53
57,226,6,20,21
258,541,1,80,80
890,655,6,21,23
190,180,17,53,53
493,173,1,20,53
430,440,6,53,53
286,581,6,21,53
638,18,17,80,25
611,251,6,80,21
474,274,17,53,23
538,496,1,25,25
923,305,6,23,80
930,624,6,23,21
249,472,6,80,80
715,418,6,53,79
449,160,6,53,80
861,714,17,79,25
510,488,6,25,80
4,25,6,80,80
90,970,6,53,80
482,703,6,80,25
785,769,6,53,68
188,354,17,80,25
790,13,6,53,25
443,48,1,80,23
745,670,89,23,23
802,820,6,80,53
882,72,6,21,80
530,670,1,80,23
791,907,6,21,21
47,192,17,25,22
389,352,89,20,80
798,333,1,53,79
818,115,6,23,25
327,490,6,79,21
148,657,17,80,53
60,41,6,20,25
828,139,17,53,68
199,663,89,53,80
735,578,17,80,68
21,42,6,53,53
99,108,89,21,80
627,150,17,80,25
655,771,17,53,21
450,183,6,79,80
277,719,17,21,25
172,903,6,23,22
786,578,17,20,80
811,960,6,22,53
32,860,6,20,20
914,411,6,79,21
989,97,17,80,53
487,271,17,53,23
480,200,6,21,80
728,111,17,25,21
761,407,6,68,80
479,369,6,22,20
288,739,17,21,80
430,371,6,21,79
595,742,17,20,68
563,63,17,22,21
310,231,89,80,53
852,507,6,80,20
865,720,6,20,20
913,590,17,79,80
342,99,1,25,80
834,289,6,23,20
740,120,6,23,22
80,175,89,25,80
409,335,6,80,20
799,455,89,22,21
433,644,6,25,80
360,249,89,80,80
8,807,17,20,22
882,590,17,22,80
194,458,6,21,21
853,245,17,80,25
530,512,89,53,53
570,70,6,53,20
853,470,17,20,20
251,327,6,68,53
224,826,17,79,21
659,927,6,25,22
514,416,6,23,23
300,203,6,80,53
945,739,17,53,79
189,869,17,20,21
323,344,17,80,80
234,959,6,20,53
930,897,6,53,25
361,84,6,22,80
221,952,6,53,53
85,220,17,80,68
653,905,17,25,80
555,272,17,20,53
361,151,6,80,80
487,282,17,68,25
793,694,6,22,80
13,96,89,25,80
205,9,6,20,25
262,687,17,21,53
529,765,6,21,23
646,558,6,53,22
41,236,1,23,25
186,992,17,20,22
799,8,89,53,80
552,64,17,25,20
824,793,1,22,20
57,437,17,25,68
568,396,1,80,79
554,717,6,53,22
24,479,1,79,23
256,561,6,53,23
785,869,6,68,20
303,798,17,80,80
965,733,6,79,20
147,126,17,80,80
490,562,6,80,80
360,143,6,80,53
182,75,6,79,20
499,653,6,23,53
659,901,17,20,53
579,135,17,20,79
758,150,17,23,21
283,695,17,23,25
550,500,6,80,53
938,997,6,53,53
465,220,6,21,80
597,955,6,79,80
863,365,6,23,80
851,371,1,53,80
161,394,6,53,80
164,612,17,25,53
212,273,17,23,53
996,108,6,53,80
637,441,6,80,80
616,33,6,25,22
369,519,17,68,21
278,782,17,23,21
481,567,6,53,80
888,456,6,21,21
991,724,17,20,68
647,27,1,20,79
876,364,89,53,80
589,273,6,80,21
49,964,6,53,21
160,486,17,80,53
279,623,17,53,21
438,400,6,21,23
854,52,1,20,80
391,616,1,21,22
322,545,17,53,22
979,952,17,53,80
918,662,6,53,20
607,457,6,80,21
71,475,6,79,21
626,312,17,20,22
833,360,6,80,53
346,450,17,22,23
972,561,6,22,80
266,77,6,21,25
560,83,6,21,80
144,800,17,53,21
227,151,6,22,80
673,385,17,53,68
591,774,1,68,23
532,139,6,53,53
341,19,6,53,23
945,911,1,53,25
477,663,6,23,53
314,155,17,22,22
983,742,17,23,21
193,846,89,80,20
505,524,6,22,80
182,168,17,23,80
13,382,17,68,22
78,975,17,80,80
387,575,17,80,20
462,913,6,53,80
924,457,6,79,79
430,251,17,25,53
269,980,17,23,25
786,918,6,80,22
791,644,6,22,53
993,465,6,80,80
161,594,89,22,53
904,170,17,80,21
153,350,17,25,53
65,352,6,25,80
405,719,1,22,80
988,257,6,53,23
686,79,17,53,23
120,797,17,53,80
191,61,6,53,25
494,244,1,25,80
604,415,17,79,53
779,775,17,53,68
559,926,17,23,23
281,125,1,25,53
554,267,89,53,22
344,959,17,53,80
238,953,6,22,23
836,989,6,80,21
267,505,17,22,53
751,74,89,80,20
242,465,6,25,22
726,753,17,25,25
748,259,17,80,20
82,164,17,80,80
532,163,6,25,80
329,569,6,20,53
417,121,1,53,53
717,960,17,23,21
361,537,6,25,25
113,563,6,80,53
9,389,17,53,53
480,544,6,79,53
530,522,17,23,68
833,253,17,25,22
943,529,17,53,23
591,129,1,25,80
447,720,17,23,20
478,636,17,22,53
935,496,89,80,79
654,284,6,53,53
908,771,17,80,20
831,610,17,23,53
620,291,6,80,53
794,358,6,22,20
225,219,17,68,80
288,253,17,22,23
144,605,1,68,53
265,865,6,53,68
574,928,6,80,80
23,950,17,25,22
438,428,6,53,23
923,865,17,22,22
72,807,17,23,68
654,936,6,53,53
632,708,1,20,25
990,318,17,22,53
395,213,17,53,25
228,460,89,53,53
338,781,17,25,53
388,328,6,21,25
814,762,6,53,22
211,968,6,22,22
615,645,17,80,80
777,472,6,21,21
736,910,1,80,20
842,421,17,20,80
457,276,6,23,80
494,537,17,20,23
77,252,17,23,53
902,171,1,21,68
393,418,17,22,20
115,724,17,25,25
285,864,17,21,23
746,217,17,79,80
141,268,17,80,53
578,83,17,53,21
1000,617,6,20,53
315,309,6,25,53
23,890,6,20,53
753,694,17,20,80
386,226,1,23,20
297,944,6,23,53
934,25,17,80,53
933,684,6,53,53
300,72,17,21,22
606,820,6,79,68
455,720,17,25,21
513,641,17,68,22
347,7,17,23,80
885,50,1,23,80
926,394,1,80,53
550,624,17,22,23
806,137,17,80,80
318,924,17,53,21
256,373,17,21,53
319,379,6,53,21
699,983,6,80,23
100,137,1,21,53
288,166,6,53,80
73,753,6,80,21
232,631,6,80,68
655,113,17,21,23
43,354,17,22,80
23,366,17,53,80
855,159,17,20,21
252,934,17,80,53
591,10,89,20,80
290,742,17,53,80
520,931,17,53,23
644,346,6,23,80
721,37,6,80,25
593,900,6,23,80
982,774,17,20,80
491,28,6,21,21
476,989,6,20,21
527,690,17,53,53
422,674,6,68,25
535,55,6,22,21
245,386,17,79,80
452,389,17,68,23
126,55,17,25,53
176,335,17,23,20
596,421,6,80,80
197,480,6,20,23
979,459,6,53,53
206,671,17,53,80
259,938,6,80,80
21,694,89,80,23
436,692,17,25,21
642,220,1,80,23
609,885,1,21,22
725,765,17,20,25
432,568,6,53,20
699,901,17,22,21
933,648,6,53,22
130,510,17,53,79
263,959,17,23,68
173,528,17,80,22
996,558,17,22,20
116,458,6,79,80
728,658,6,21,25
620,907,17,80,68
362,722,17,79,20
604,436,6,22,80
481,676,6,53,22
147,698,17,80,80
815,63,6,23,80
500,650,6,53,68
123,524,1,68,23
51,181,6,80,79
987,697,17,25,80
130,992,6,21,80
659,186,6,21,21
480,210,6,79,53
103,667,17,80,21
902,382,6,80,53
579,324,17,80,25
314,578,17,53,80
865,504,17,25,20
380,326,17,80,23
973,853,17,53,80
798,495,6,20,80
555,492,6,80,80
760,811,6,22,23
941,225,17,53,80
154,885,17,53,80
911,996,17,53,22
863,139,6,25,25
485,264,17,80,21
570,167,17,53,20
332,106,6,68,25
395,1000,17,22,23
77,995,17,80,53
434,693,6,80,53
202,974,17,53,25
511,217,6,25,53
560,917,6,20,80
146,548,6,21,21
651,691,17,22,20
999,737,6,53,23
990,189,17,53,22
450,308,6,21,25
322,998,1,53,80
222,428,6,53,53
152,763,17,53,25
259,317,89,25,21
70,365,6,53,22
576,443,17,25,53
897,334,6,22,53
667,643,17,79,53
78,158,17,80,20
169,502,17,23,22
149,621,17,53,23
769,799,1,23,22
553,624,6,25,53
521,10,17,80,80
214,242,6,25,23
469,851,6,21,20
662,802,17,53,80
283,518,17,21,68
670,725,6,80,23
301,824,17,53,53
535,116,6,22,68
666,496,1,53,53
417,465,17,25,53
776,34,17,68,20
136,871,6,25,20
71,431,6,21,25
945,518,17,53,68
749,833,6,23,25
619,966,17,22,20
326,125,17,80,79
321,142,1,53,22
881,1000,6,79,20
398,323,6,20,20
200,657,6,21,68
146,6,17,80,20
573,834,1,22,68
758,171,17,21,22
57,727,6,68,22
570,377,6,80,79
559,8,6,21,79
148,149,6,22,20
824,937,6,20,80
799,418,17,22,68
518,251,1,80,25
458,920,17,21,23
893,328,6,22,80
751,112,6,25,68
511,41,1,22,53
272,961,17,53,21
942,546,17,53,80
596,821,17,23,23
802,917,6,22,21
629,19,6,80,68
564,52,17,80,23
273,583,6,80,53
838,205,17,23,20
488,796,6,68,79
387,124,17,53,21
232,186,6,68,20
848,307,17,79,80
10,230,17,22,80
719,756,6,21,25
380,946,6,22,23
394,676,6,21,23
442,712,89,80,25
843,11,17,22,80
428,747,6,20,53
618,236,6,80,68
928,367,6,22,53
372,862,6,25,53
163,28,1,53,80
249,459,6,22,80
316,43,17,25,22
58,682,17,80,20
172,928,1,21,79
481,802,6,23,22
102,351,17,22,53
915,640,89,20,80
290,441,17,80,53
356,665,89,23,79
590,603,6,53,20
786,881,6,53,20
447,942,6,79,80
186,6,6,22,20
904,507,17,21,53
367,958,17,21,80
387,156,1,53,53
868,255,6,80,53
473,346,6,80,53
544,629,1,23,20
611,238,17,53,53
718,224,6,53,53
453,127,6,80,53
348,867,17,23,53
395,225,6,25,25
337,168,6,23,80
813,284,1,80,20
73,34,6,22,21
493,599,89,21,22
804,455,17,80,20
370,914,6,22,53
893,271,1,20,20
636,956,6,23,20
59,258,6,53,20
834,211,6,80,25
924,113,17,23,22
47,131,17,21,53
315,586,1,23,80
423,359,6,23,68
761,139,6,20,20
610,375,1,68,22
642,354,17,68,20
927,833,6,53,22
797,630,17,25,53
947,696,89,80,23
863,917,6,53,80
167,851,6,68,25
146,882,17,22,23
347,609,6,79,53
762,474,17,23,53
303,799,6,53,53
97,710,17,22,25
816,703,17,79,20
785,590,17,53,53
949,568,17,20,53
282,150,17,21,80
533,452,17,80,53
899,598,6,25,80
932,618,6,20,53
997,961,17,20,80
86,305,17,20,53
927,27,17,79,23
107,668,6,25,53
227,365,17,80,23
637,108,6,25,79
460,298,17,53,68
912,563,6,80,79
344,803,89,53,80
571,491,17,53,25
728,274,89,23,53
251,969,6,21,53
918,541,17,53,80
97,431,17,21,68
402,990,6,23,23
83,130,6,21,22
51,176,17,25,80
46,920,1,79,20
998,683,6,53,53
798,142,17,80,22
934,699,17,21,53
759,234,6,21,20
468,131,1,25,25
820,753,6,22,20
297,732,1,21,53
503,996,6,53,53
426,985,6,23,20
391,389,17,53,23
450,524,6,79,25
574,711,6,68,79
799,381,6,53,22
131,509,6,20,68
468,84,89,21,80
101,395,17,80,21
891,330,6,53,20
295,34,6,23,20
539,304,17,20,53
207,868,6,21,53
601,667,6,20,23
596,525,17,53,80
780,762,17,80,23
147,698,1,53,25
857,625,6,20,53
591,865,17,21,68
116,895,6,80,68
829,706,17,23,53
593,332,6,23,53
436,885,6,20,22
561,96,6,53,21
692,596,6,53,53
447,58,6,22,21
47,871,1,21,23
711,787,6,20,21
637,82,17,53,23
657,372,17,53,80
419,470,1,80,80
820,438,17,53,80
505,477,6,20,20
849,110,89,53,20
283,924,6,22,79
72,889,17,80,25
98,661,6,23,68
744,912,6,53,53
98,58,1,25,79
62,379,17,25,79
464,122,17,25,20
874,480,6,20,23
905,347,1,53,79
110,715,17,80,22
986,467,1,21,53
726,701,1,20,21
644,751,17,22,80
453,691,17,53,80
322,621,1,53,23
423,319,17,53,25
697,66,17,20,53
152,53,6,20,53
822,879,17,80,53
223,437,17,80,53
689,211,6,25,80
939,964,6,23,53
239,330,6,20,53
894,191,17,53,20
905,69,6,80,53
128,298,6,80,25
853,574,17,21,53
365,200,6,68,53
580,513,17,20,68
667,822,6,21,79
101,768,6,53,53
416,689,1,68,22
944,236,6,23,23
812,422,6,80,53
556,871,17,25,80
713,283,17,53,80
387,873,17,20,20
675,671,6,22,80
711,909,17,53,25
284,921,17,80,20
453,701,6,22,53
791,426,6,22,80
390,418,6,53,79
317,997,6,25,53
889,833,6,80,80
773,815,17,68,53
844,632,17,25,25
649,958,17,79,80
173,448,17,53,20
10,260,6,23,53
418,631,6,25,20
131,42,6,23,80
738,69,17,25,80
300,279,6,80,53
814,819,6,80,20
719,268,17,53,80
794,570,6,21,20
882,770,6,80,23
256,621,17,23,53
381,843,17,53,53
404,896,17,80,20
358,403,6,20,53
744,496,17,53,25
25,243,1,53,21
529,529,1,23,22
573,310,17,20,22
249,342,6,53,68
360,782,17,80,23
497,930,1,68,53
464,396,6,68,53
899,540,6,53,23
18,325,6,80,53
480,686,1,23,53
155,722,17,20,68
743,183,89,20,80
506,722,17,25,22
491,671,6,79,80
434,285,6,21,68
6,623,89,25,53
512,964,17,25,22
547,855,17,23,23
852,807,6,53,23
980,923,6,23,53
171,698,6,21,20
1825,798,17,25,80
392,343,17,20,53
657,300,6,68,79
412,515,1,23,68
912,82,6,53,21
697,151,17,80,22
514,877,17,20,20
533,812,17,23,53
422,621,89,79,80
711,929,6,20,53
66,435,6,53,53
45,301,1,22,53
501,227,6,80,23
991,316,17,80,25
58,216,17,21,20
77,746,6,20,68
326,599,6,20,25
61,526,17,25,80
259,193,17,25,23
617,728,17,20,23
63,649,6,80,53
133,90,17,53,80
414,802,17,79,53
24,286,17,80,20
4,293,17,53,20
751,719,6,80,25
6,890,17,20,80
676,105,6,80,20
514,880,17,53,23
210,505,17,68,20
968,10,6,22,80
308,404,17,23,53
12,154,6,79,23
708,950,17,23,53
229,478,89,79,20
952,595,17,80,80
652,299,17,25,79
521,679,6,20,23
590,66,6,80,80
990,43,17,20,20
923,981,6,22,21
60,570,6,20,79
471,459,17,80,23
153,739,17,20,23
821,117,17,80,53
759,195,17,22,23
985,760,17,22,22
235,35,6,79,20
500,163,17,23,22
7,977,17,21,20
474,469,17,22,53
186,803,17,53,80
523,10,1,80,20
588,306,17,22,25
942,501,6,22,53
510,550,1,22,20
528,355,17,53,20
610,148,17,79,25
314,623,6,53,79
646,973,17,68,20
804,931,6,80,53
729,229,6,53,80
375,536,6,80,25
202,19,89,20,23
419,574,17,21,20
963,675,17,68,53
510,501,6,22,53
119,838,17,80,20
947,350,6,21,21
654,957,6,23,25
183,805,17,53,22
361,192,17,21,80
27,242,17,80,20
628,456,6,80,22
158,240,17,25,53
822,645,17,80,20
397,82,17,68,21
379,295,6,53,25
187,320,6,25,53
775,833,6,80,80
739,380,6,20,68
830,819,17,20,53
684,164,17,23,68
489,29,6,79,22
774,297,6,68,53
966,955,17,53,25
609,83,17,79,23
254,786,6,23,22
585,301,6,53,80
918,90,6,53,20
699,261,6,68,53
376,392,6,23,22
572,193,17,53,79
85,839,6,53,22
171,541,17,25,20
194,470,6,23,53
336,974,17,23,80
83,894,17,80,22
612,96,17,20,53
277,924,6,53,25
809,900,6,22,22
299,373,6,80,80
345,226,6,53,80
155,212,1,21,53
988,969,17,21,79
930,672,6,80,80
254,678,89,79,53
275,171,1,80,79
387,177,6,20,53
914,236,6,25,68
530,806,6,23,80
594,251,89,23,68
960,16,1,80,10
175,507,17,79,80
49,447,17,80,25
34,962,6,53,20
468,527,17,21,21
266,552,17,22,53
147,397,6,20,20
695,861,6,22,80
655,761,17,22,23
535,764,17,21,80
368,804,1,80,23
803,214,89,80,80
154,129,6,25,80
385,496,17,23,53
754,896,17,80,68
580,111,6,80,53
435,954,6,80,23
423,412,1,53,53
908,331,6,80,68
98,540,17,25,80
874,16,17,53,21
326,939,17,21,23
279,140,6,68,22
850,209,17,53,53
329,607,17,25,23
451,642,1,21,53
544,860,17,23,25
84,171,17,53,22
1825,798,17,20,80
851,419,6,20,80
527,266,17,53,80
356,448,17,22,23
147,578,6,80,53
382,544,6,20,53
559,783,17,80,80
588,13,89,22,20
369,627,1,80,53
705,817,17,22,53
724,166,17,53,23
623,642,6,80,53
973,664,6,53,23
986,742,1,53,80
943,196,6,80,80
295,156,17,68,23
261,693,17,21,20
614,495,1,20,68
736,617,17,22,23
843,254,17,22,53
436,532,17,53,80
83,122,6,25,23
684,424,17,53,53
361,888,17,23,23
733,98,17,80,80
581,184,17,53,21
743,33,17,53,53
692,588,1,80,80
38,266,6,21,53
148,132,1,25,23
761,858,6,20,22
18,24,89,80,53
716,106,17,68,68
410,97,6,21,21
331,211,17,80,25
613,415,6,23,79
857,552,6,80,53
598,66,6,20,80
787,222,17,53,68
729,194,17,22,21
179,492,17,25,21
222,580,6,53,68
600,59,6,53,22
383,143,6,23,23
597,244,6,80,20
91,463,17,20,53
156,752,17,23,20
134,836,89,80,25
714,806,89,23,68
300,666,17,22,80
458,17,6,53,25
14,474,6,68,25
248,846,17,80,25
538,852,17,20,68
562,930,6,80,80
975,215,6,20,21
300,241,6,68,79
64,97,17,79,53
265,920,6,79,80
941,54,1,25,25
260,44,89,68,21
821,563,6,23,22
822,148,17,22,25
377,686,17,22,22
1825,798,17,80,80
901,335,89,25,79
375,339,6,80,79
972,569,6,53,25
186,873,1,25,80
857,998,17,53,21
951,342,17,23,53
463,434,6,53,53
169,132,17,20,23
409,866,17,23,22
307,67,17,21,80
68,547,17,20,80
887,134,6,23,25
246,89,6,23,22
29,369,17,80,20
118,228,17,21,68
78,904,17,20,23
649,777,17,20,25
783,855,1,79,23
318,867,17,20,22
59,158,6,53,80
106,158,17,22,80
954,613,6,21,68
969,11,6,25,25
292,77,6,53,53
1,393,17,53,25
609,453,1,20,25
935,896,17,80,23
524,210,17,25,21
23,230,6,53,21
858,640,17,53,53
261,433,17,20,80
358,556,17,80,53
494,840,17,23,80
616,250,6,79,68
337,785,6,22,80
638,936,6,20,53
247,384,17,80,23
179,657,6,80,79
148,369,6,53,53
646,755,17,20,25
584,355,17,53,25
432,493,6,80,21
579,801,17,80,53
978,536,17,20,53
823,430,6,53,21
709,886,17,53,25
320,322,17,80,80
626,416,6,25,80
15,857,1,80,21
254,376,89,22,23
593,729,17,21,79
339,240,6,21,68
355,669,6,22,80
427,252,6,53,25
540,656,17,22,23
807,59,6,25,53
957,582,6,80,80
562,33,17,21,22
34,28,6,80,23
621,528,6,21,23
767,85,6,25,21
606,971,17,22,23
771,957,6,79,53
881,331,89,80,53
313,503,6,80,23
456,447,6,21,25
367,441,6,53,79
512,796,6,53,23
208,716,1,23,53
896,496,17,21,22
318,784,17,25,23
349,294,6,22,53
39,657,17,20,25
940,7,6,22,20
795,754,6,23,68
118,751,17,53,25
827,624,6,21,23
366,836,6,80,80
46,119,17,80,21
964,267,17,53,53
660,557,17,25,80
837,56,89,22,21
765,164,6,21,68
781,182,17,22,53
674,606,17,53,80
151,677,17,53,80
148,351,6,21,53
312,874,89,25,20
340,275,17,53,53
964,26,6,22,21
400,106,6,80,22
326,525,6,21,80
180,687,6,53,21
770,617,17,20,25
141,323,6,53,25
165,309,6,22,53
82,352,1,80,80
704,91,6,80,79
200,700,17,25,80
363,288,6,23,80
74,794,6,20,22
778,834,6,80,21
472,234,6,68,80
749,766,6,20,68
75,221,6,23,20
694,627,17,79,80
297,64,6,53,23
282,703,6,80,25
26,912,6,25,53
565,164,1,53,25
176,959,17,23,53
226,662,1,80,23
209,629,6,25,53
558,420,6,80,68
984,401,6,79,22
369,969,6,53,80
522,158,17,22,80
715,346,6,80,23
167,280,6,20,20
668,88,89,20,80
894,193,17,80,80
238,859,1,80,25
66,855,6,20,79
818,393,17,80,80
750,217,6,53,20
143,468,1,79,53
731,859,17,25,53
57,119,17,22,80
115,503,17,79,23
71,527,17,68,53
668,243,17,21,80
524,784,17,21,80
982,931,17,20,21
431,287,6,80,79
987,345,6,80,80
209,96,17,53,53
958,982,6,23,80
646,423,6,80,20
90,578,6,20,53
651,356,6,22,22
203,630,6,53,53
744,964,6,21,23
997,484,89,68,23
989,7,6,25,79
337,192,17,53,79
453,367,6,22,79
647,537,6,25,80
495,148,6,21,22
38,316,6,21,53
954,175,89,80,20
468,834,89,25,20
649,755,6,25,53
211,350,6,79,21
764,329,6,25,23
219,295,17,21,68
95,146,6,53,23
317,230,6,22,80
643,877,89,79,80
944,349,6,21,53
297,464,17,22,79
468,280,17,21,68
424,893,6,80,53
743,490,17,21,80
909,382,6,79,80
1000,212,1,25,22
730,582,6,53,23
694,323,6,80,53
267,573,6,53,80
983,184,6,23,80
356,218,6,79,68
841,964,6,21,20
238,70,6,20,68
212,96,6,20,53
669,368,6,80,53
683,367,6,23,21
883,822,17,53,80
941,135,17,21,23
778,328,1,21,21
794,598,1,80,80
318,528,1,79,21
711,460,17,21,23
366,917,6,20,23
538,183,6,21,68
674,360,1,53,21
766,144,89,80,21
693,613,6,79,20
372,111,17,80,22
368,436,6,68,21
945,744,17,23,25
653,906,6,53,80
699,784,17,80,53
77,679,6,25,20
194,925,6,20,20
54,224,6,22,20
815,403,17,80,25
986,126,6,53,53
863,982,6,68,80
541,890,6,80,80
134,316,17,23,53
44,268,89,21,20
917,708,89,22,80
521,872,6,80,21
513,338,17,25,80
617,110,6,80,80
396,611,6,80,53
232,751,6,53,22
717,712,6,79,22
354,502,6,80,80
291,81,1,80,80
18,578,89,53,25
242,651,17,79,22
803,932,1,22,21
354,124,6,53,20
434,159,17,20,53
146,88,17,80,68
565,698,17,25,22
674,431,6,22,25
505,728,17,68,79
246,247,6,25,53
331,727,6,80,25
851,191,17,20,23
230,377,6,53,80
25,181,6,80,23
286,442,89,23,80
818,381,89,22,80
659,741,6,23,53
142,35,6,80,53
647,101,6,25,20
227,263,17,22,53
160,382,6,68,25
910,872,6,25,53
528,485,17,22,79
270,719,1,25,80
441,332,89,22,68
960,677,6,22,22
271,869,6,25,80
227,272,17,20,20
176,36,1,23,80
614,45,17,80,20
760,597,1,21,25
81,30,6,22,22
591,905,6,68,53
459,732,6,21,79
497,831,17,25,22
85,596,17,80,21
355,524,17,80,68
87,106,17,25,53
840,803,17,53,53
680,931,17,25,23
352,352,6,80,80
615,526,6,22,68
342,369,6,20,22
704,368,17,80,53
937,939,6,25,25
714,983,6,53,23
787,841,1,22,80
983,340,1,23,80
104,552,6,53,22
114,569,17,80,80
386,796,17,53,22
705,934,6,25,20
803,462,1,80,80
625,114,6,23,21
523,686,1,25,68
827,589,17,80,80
888,309,89,68,22
213,448,6,53,22
79,523,6,21,25
476,835,6,22,53
942,252,6,53,68
263,968,6,23,80
632,499,6,21,20
949,324,17,22,20
226,331,6,21,53
550,730,17,53,20
627,290,17,22,68
477,93,6,53,20
493,323,6,80,22
49,717,17,25,53
216,175,6,80,20
25,949,17,22,21
236,325,17,22,80
365,756,17,79,21
346,456,6,53,68
429,618,6,79,25
377,196,17,80,22
403,229,6,20,20
273,798,6,53,79
620,124,17,25,23
475,250,6,80,80
180,443,17,79,23
831,889,6,22,80
716,366,6,20,23
91,755,17,80,23
179,500,1,21,23
532,632,6,22,80
628,566,17,23,23
792,90,17,25,22
614,891,6,53,53
59,369,6,53,22
835,469,6,21,80
221,870,1,79,53
738,497,6,20,80
372,664,6,80,25
89,477,17,25,21
576,275,17,21,80
644,555,6,79,25
789,934,6,53,80
732,291,89,53,53
997,937,17,20,53
990,365,6,53,53
446,44,17,23,80
766,464,1,22,80
554,607,17,25,20
213,412,6,25,80
230,543,17,80,80
662,61,89,53,20
472,815,89,25,22
214,424,1,22,80
953,348,89,20,53
924,625,6,53,22
542,335,17,80,21
327,304,6,53,68
461,782,6,21,80
803,682,6,53,53
552,344,1,80,68
720,962,1,53,80
758,333,17,25,80
72,445,17,20,80
705,395,6,25,80
450,823,6,53,23
307,89,6,22,80
858,310,6,53,53
426,412,1,53,21
985,926,1,22,80
874,568,17,80,80
993,480,17,80,22
228,211,1,68,22
347,427,17,22,22
982,775,6,25,79
28,854,17,22,20
32,335,6,80,53
49,935,6,25,20
708,820,17,21,20
414,879,89,80,21
580,391,6,22,20
295,519,6,25,80
72,806,17,23,25
819,823,6,80,80
334,736,17,80,22
697,419,17,21,20
824,923,17,80,80
656,376,17,23,53
893,862,6,22,68
546,557,1,79,20
692,419,6,22,68
440,821,6,22,25
364,29,6,21,20
983,533,17,21,68
717,151,6,80,79
213,937,17,21,53
430,869,6,23,20
38,782,6,80,25
760,105,17,20,53
776,873,17,21,22
127,373,17,22,25
189,681,6,53,20
581,781,1,23,20
744,869,17,53,68
942,19,89,80,79
235,981,17,80,80
798,680,17,53,53
319,948,6,80,25
314,381,6,23,21
364,70,6,22,53
345,809,6,21,21
7,117,6,20,23
204,402,6,21,80
4,213,17,21,25
20,284,6,25,22
347,18,6,53,80
965,558,17,23,53
888,190,6,22,53
160,934,17,53,53
688,893,6,80,20
385,835,17,22,53
550,962,17,53,80
591,454,6,80,25
708,160,6,20,23
260,673,17,22,80
625,821,6,20,80
300,670,6,22,80
929,823,1,79,79
721,510,6,80,25
459,402,6,80,80
214,608,6,53,20
279,66,17,80,22
364,343,17,53,25
981,345,6,53,25
934,277,17,25,22
183,2,17,21,80
512,229,6,80,79
824,336,6,80,53
709,573,17,25,20
834,543,6,25,21
973,655,6,23,22
689,87,6,21,23
651,396,6,23,80
